UKDD 08 145.9992 44.0 08 48.3572805 35.0812297 26 48.3572805 35.11991 10950 90.02100000000064
UKDD 26 145.9992 44.0 26 48.3572805 35.11991 08 48.3572805 35.0812297 11030 270.02099999999336
LFSI 29 139.5984 45.11 29 48.6317785 4.9144217 11 48.6402354 4.8844074 10890 293.09500000000116
EDDN 10 317.2968 45.0 10 49.500551 11.05917 28 49.496925 11.096025 10955 98.62599999999657
EDDN 28 317.2968 45.0 28 49.496925 11.096025 10 49.500551 11.05917 10910 278.62600000000384
LOWI 26 580.644 45.5 26 47.2616028 11.3570255 08 47.2587834 11.3308736 11110 257.8110000000015
UKDR 36 124.3584 42.06 36 48.0329586 33.2065053 18 48.0553445 33.209627 10830 5.315000000002328
UKDE 20 113.99520000000001 42.0 20 47.8775197 35.3214785 02 47.8567528 35.3086375 11150 202.53800000000047
CYYB 08 359.66400000000004 43.28 08 46.3574061 -79.4422828 26 46.3688382 -79.4062711 11090 65.33499999999913
KRYM 31 350.21520000000004 30.48 31 46.085251 -94.3520796 13 46.0971632 -94.3690226 11110 315.39400000000023
LRTC 34 60.96 45.0 34 45.053575 28.7173422 16 45.0716675 28.7117024 11070 347.5709999999963
KPLN 32 219.45600000000002 45.72 32 45.563208 -84.788814 14 45.575767 -84.806889 11130 314.78800000000047
LKMT 22 257.25120000000004 63.09 22 49.7071284 18.1284707 04 49.6853167 18.0932403 11095 226.25500000000466
UHSI 13 117.9576 42.0 13 45.2610059 147.9427936 31 45.251708 147.968997 11130 116.75299999999697
UHSI 31 117.9576 42.0 31 45.251708 147.968997 13 45.2610059 147.9427936 11110 296.752999999997
LIPL 31L 101.4984 46.0 31L 45.4241516 10.2789856 13R 45.4400041 10.2563623 11015 314.9649999999965
URWA 09 -19.2024 42.06 09 46.2845815 47.9901299 27 46.2811652 48.0313805 11030 96.85800000000017
URWA 27 -19.2024 42.06 27 46.2811652 48.0313805 09 46.2845815 47.9901299 11050 276.8579999999929
LFOA 24 176.17440000000002 45.11 24 47.0635425 2.6519013 06 47.0479324 2.6117312 11070 240.30499999999302
CYQY 06 61.8744 60.96 06 46.1538925 -60.0604445 24 46.167428 -60.040384 11030 45.71700000000055
KMIB 12 508.1016 91.44 12 48.426164 -101.380261 30 48.405358 -101.335811 10990 125.20300000000134
KMIB 30 508.1016 91.44 30 48.405358 -101.335811 12 48.426164 -101.380261 10990 305.20299999999406
KTIW 17 88.69680000000001 30.48 17 47.274736 -122.576883 35 47.2611234 -122.5793254 10910 186.98799999999756
LSMP 05 445.92240000000004 39.93 05 46.834999 6.9013247 23 46.8516212 6.92875 10995 48.43500000000131
LSMP 23 445.92240000000004 39.93 23 46.8516212 6.92875 05 46.834999 6.9013247 10930 228.43499999999767
LFBG 23 31.3944 45.0 23 45.6625452 -0.3005764 05 45.648441 -0.3243226 10990 229.5850000000064
CYQX 03 151.1808 61.1 03 48.9209237 -54.5677973 21 48.9483592 -54.5598698 10950 10.725000000000364
CYQX 13 151.1808 60.96 13 48.9532573 -54.5857324 31 48.945745 -54.5506169 10990 107.96399999999994
URWW 05 145.9992 50.0 05 48.7748145 44.3184214 23 48.7857456 44.3528785 11170 64.28099999999904
URWW 23 145.9992 50.0 23 48.7857456 44.3528785 05 48.7748145 44.3184214 11050 244.28100000000268
LFLL 35L 249.936 45.11 35L 45.7106611 5.0903114 17R 45.7466078 5.085942 11075 355.1469999999972
LFLL 17L 249.936 45.11 17L 45.7350247 5.09187 35R 45.7109185 5.0947878 10910 175.14800000000105
LFLL 35R 249.936 45.11 35R 45.7109185 5.0947878 17L 45.7350247 5.09187 11150 355.14800000000105
LKPO 06 206.0448 60.05 06 49.4213685 17.3890764 24 49.4304727 17.4205816 11015 66.05099999999948
KLWS 26 439.52160000000003 45.72 26 46.3710249 -117.0021022 8 46.3737585 -117.0275965 10970 278.8350000000064
LRSV 34 418.1856 45.0 34 47.6758826 26.3592098 16 47.6970689 26.3497154 11010 343.20500000000175
LIPZ 04R 0.3048 45.11 04R 45.4941237 12.3377246 22L 45.5161881 12.3660717 10995 42.038000000000466
UATG 14 -21.945600000000002 45.0 14 47.1337361 51.8101833 32 47.1103917 51.8300139 10990 149.97899999999936
UATG 32 -21.945600000000002 45.0 32 47.1103917 51.8300139 14 47.1337361 51.8101833 10830 329.97900000000664
LIPX 04 73.152 45.0 04 45.387315 10.8763365 22 45.4065905 10.9043809 11175 45.61199999999917
LIPO 32 108.20400000000001 45.0 32 45.4190815 10.3448074 14 45.4380785 10.3177583 11055 315.0280000000057
EGJB 09 101.4984 45.11 09 49.4346521 -2.6137135 27 49.4352343 -2.5919072 10810 87.5679999999993
EGJB 27 101.4984 45.11 27 49.4352343 -2.5919072 09 49.4346521 -2.6137135 10810 267.5679999999993
KBZN 12 1362.7608 45.72 12 45.788085 -111.166482 30 45.770414 -111.14189 10930 135.86699999999837
ETSI 24L 366.6744 40.0 24L 48.7080794 11.5350402 06R 48.705245 11.524308 10810 248.16599999999744
LFLN 33R 242.6208 45.0 33R 46.4064976 4.021109 15L 46.4220423 4.0071239 11175 328.19400000000314
LFOB 12 109.11840000000001 45.0 12 49.4583123 2.1038543 30 49.4462069 2.1317337 11115 123.75600000000122
LFOB 30 109.11840000000001 45.0 30 49.4462069 2.1317337 12 49.4583123 2.1038543 10995 303.75599999999395
UKWW 31 296.5704 42.0 31 49.2341123 28.6251817 13 49.2509107 28.6022723 11030 318.2890000000043
CYQM 29 70.4088 60.96 29 46.10781 -64.662886 11 46.1068541 -64.694481 10930 267.49899999999616
CYQM 06 70.4088 60.96 06 46.10598 -64.694327 24 46.1262355 -64.6676471 10970 42.41500000000087
LDZA 04 107.59440000000001 45.11 04 45.7318752 16.0519687 22 45.7519058 16.0824367 10950 46.71399999999994
LDZA 22 107.59440000000001 45.11 22 45.7519058 16.0824367 04 45.7318752 16.0519687 10910 226.71400000000722
KAST 26 4.572 30.48 26 46.1582963 -123.8670141 8 46.1598175 -123.8897834 10950 275.50800000000163
LSME 22 426.4152 39.62 22 47.1013284 8.3151776 04 47.0834946 8.2950777 11035 217.5969999999943
LZKZ 01 229.51440000000002 45.0 01 48.6494687 21.2364181 19 48.6766508 21.2459219 10950 13.00500000000011
LSMD 29 448.05600000000004 39.93 29 47.3951366 8.663553 11 47.4016266 8.6337061 11115 287.846000000005
KDLS 25 75.2856 30.48 25 45.6212353 -121.1598886 7 45.6207957 -121.1780615 10935 253.1469999999972
CYQL 06 929.0304000000001 60.96 06 49.6238574 -112.8153546 24 49.6299355 -112.7894741 10950 70.11799999999857
LZPP 01 165.5064 30.0 01 48.6163586 17.8253788 19 48.633845 17.8317794 10930 13.597999999999956
KMSO 12 977.1888 45.72 12 46.9248598 -114.1065951 30 46.9079492 -114.0776648 10930 130.56300000000192
LFLX 21 160.02 45.11 21 46.8759241 1.7432216 03 46.8495698 1.7180516 11030 213.1490000000049
LRSB 27 463.29600000000005 45.11 27 45.7856099 24.1024779 09 45.7861546 24.0686862 11070 271.3549999999959
LFOP 22 156.0576 45.11 22 49.3909602 1.1839444 04 49.3794578 1.1684486 11050 221.2850000000035
KFAR 18 273.7104 45.72 18 46.932867 -96.816106 36 46.908192 -96.816403 10890 180.46699999999691
KFAR 36 273.7104 45.72 36 46.908192 -96.816403 18 46.932867 -96.816106 11030 0.46700000000419095
EDMA 25 461.77200000000005 30.0 25 48.4275393 10.9421411 07 48.4229789 10.9217237 10850 251.3920000000071
LJMB 32 266.7 45.11 32 46.470569 15.695161 14 46.48915 15.677094 11010 326.2020000000048
UKLN 15 251.7648 42.2 15 48.2683849 25.973332 33 48.2505872 25.9868241 10950 153.16399999999703
UKLN 33 251.7648 42.2 33 48.2505872 25.9868241 15 48.2683849 25.973332 11030 333.1640000000043
CYJT 27 24.384 60.96 27 48.5488862 -58.5303785 09 48.5399206 -58.5694338 10950 251.12300000000687
LDOS 11 88.39200000000001 45.0 11 45.4663088 18.796403 29 45.458421 18.8263184 11115 110.62700000000041
LDOS 29 88.39200000000001 45.0 29 45.458421 18.8263184 11 45.4663088 18.796403 11150 290.62699999999313
LSZH 28 431.59680000000003 58.05 28 47.456603 8.5704697 10 47.4589472 8.5373764 10975 276.00100000000384
LSZH 14 431.59680000000003 60.05 14 47.4831344 8.5346828 32 47.4612904 8.5644488 11175 137.31900000000314
LSZH 16 431.59680000000003 60.05 16 47.4757789 8.535868 34 47.4454458 8.5567363 11050 155.04299999999785
LSZH 34 431.59680000000003 60.05 34 47.4454458 8.5567363 16 47.4757789 8.535868 11075 335.0430000000051
KESC 10 185.3184 46.02 10 45.7208128 -87.1119721 28 45.7205356 -87.0865333 10930 90.90499999999884
KGPZ 34 412.6992 30.48 34 47.1994251 -93.5074397 16 47.2146696 -93.5131916 11010 345.653999999995
ELLX 06 374.5992 45.0 06 49.6175209 6.1875084 24 49.6353849 6.2356036 10990 60.17399999999907
ELLX 24 374.5992 45.0 24 49.6353849 6.2356036 06 49.6175209 6.1875084 11070 240.17399999999907
LZSL 36 317.6016 57.0 36 48.6272861 19.133617 18 48.6488611 19.13472 10870 1.93399999999383
KHLN 27 1181.1000000000001 45.72 27 46.602989 -111.962766 9 46.608417 -111.997694 11010 282.7540000000008
EDNY 06 416.9664 45.0 06 47.66602 9.4978509 24 47.676613 9.5251312 11190 60.0679999999993
EDNY 24 416.9664 45.0 24 47.676613 9.5251312 06 47.66602 9.4978509 11190 240.0679999999993
UKLL 13 323.6976 45.11 13 49.820428 23.9422968 31 49.7991088 23.9743936 10950 135.8510000000024
UKLL 31 323.6976 45.11 31 49.7991088 23.9743936 13 49.820428 23.9422968 11030 315.8509999999951
LZIB 31 132.8928 45.0 31 48.1557985 17.2348442 13 48.1757043 17.2039715 11070 314.0200000000041
LZIB 22 132.8928 60.0 22 48.1795968 17.2264987 04 48.1608115 17.1994117 10830 223.83800000000338
LFVP 26 7.315200000000001 45.72 26 46.7671594 -56.1648145 08 46.7584229 -56.1856218 10890 238.64999999999418
CYFC 09 20.1168 60.96 09 45.862999 -66.5523121 27 45.8705418 -66.5228329 11130 69.84200000000055
CYSB 22 347.77680000000004 60.96 22 46.6334205 -80.7919585 04 46.6176191 -80.8049647 11030 209.42999999999302
LFBU 28 132.8928 45.0 28 45.7285207 0.2302365 10 45.7305472 0.2064489 10935 276.9560000000056
ETSN 27 379.7808 30.0 27 48.7108819 11.2318214 09 48.711093 11.194461 10935 270.50599999999395
LFOE 22 141.1224 45.11 22 49.039025 1.233022 04 49.018314 1.206711 11130 219.8000000000029
KDVL 31 443.48400000000004 30.48 31 48.1110817 -98.9022914 13 48.1241344 -98.9197815 10870 318.1670000000013
ZBMZ 12 679.7040000000001 45.0 12 49.570487 117.311091 30 49.563026 117.348069 10850 107.30500000000029
ZBMZ 30 679.7040000000001 45.0 30 49.563026 117.348069 12 49.570487 117.311091 11010 287.304999999993
LIPH 07 17.9832 45.0 07 45.6449 12.180564 25 45.651983 12.207253 10930 69.22000000000116
KGRF 15 91.44 45.72 15 47.0874015 -122.5835045 33 47.0710383 -122.5779993 10830 167.10199999999895
KBLI 16 51.2064 45.72 16 48.801873 -122.5375628 34 48.783509 -122.537485 10850 179.84999999999854
KPKD 31 439.52160000000003 30.48 31 46.8960363 -95.0656094 13 46.9067268 -95.0811719 11090 315.1619999999966
LFLS 09 395.9352 45.11 09 45.3629974 5.3099243 27 45.3628871 5.3488519 10930 90.2410000000018
EDTL 21 154.8384 45.0 21 48.3811439 7.8373414 03 48.3573439 7.8181234 10970 208.22900000000664
CYDF 25 21.640800000000002 46.02 25 49.2167557 -57.3822384 07 49.2015976 -57.4064789 10830 226.24099999999453
KJMS 31 456.59040000000005 30.48 31 46.9230998 -98.6686409 13 46.9356532 -98.6871011 10930 314.89800000000105
CYHD 12 412.6992 45.72 12 49.8350223 -92.7551773 30 49.8279773 -92.7322553 10970 115.51699999999983
EDMO 22 583.9968 45.0 22 48.0892085 11.293771 04 48.0740243 11.2730423 11050 222.37799999999697
CYQQ 12 25.2984 60.96 12 49.7208952 -124.9016152 30 49.7014041 -124.8718958 11170 135.42399999999907
CYQQ 30 25.2984 60.96 30 49.7014041 -124.8718958 12 49.7208952 -124.9016152 10975 315.42399999999907
URWI 09 152.4 45.0 09 46.3765557 44.3032797 27 46.3726667 44.3444722 10850 97.8060000000005
KPSC 21R 124.968 45.72 21R 46.2707271 -119.1116699 3L 46.2559612 -119.1335282 10870 225.64599999999336
LIPQ 09 11.277600000000001 45.11 09 45.8279692 13.4473391 27 45.8277864 13.4859349 11075 90.4439999999995
LFOK 10 178.00320000000002 45.0 10 48.7795849 4.1584218 28 48.7728319 4.2099215 11130 101.27399999999761
LFOK 28 178.00320000000002 45.0 28 48.7728319 4.2099215 10 48.7795849 4.1584218 10955 281.2740000000049
LSZR 10 398.0688 29.87 10 47.4860967 9.5506002 28 47.4841093 9.5697518 10875 98.78500000000349
LFBL 21 395.0208 45.0 21 45.8708439 1.1898003 03 45.852481 1.172555 11010 213.17600000000675
LJCE 09 154.8384 45.0 09 45.8996861 15.510364 27 45.9001556 15.5490111 11110 89.0119999999988
UKOO 16 50.5968 45.0 16 46.4381966 30.6681321 34 46.4140227 30.6785929 10910 163.43299999999726
UKOO 34 50.5968 45.0 34 46.4140227 30.6785929 16 46.4381966 30.6681321 11110 343.43300000000454
LJLJ 30 387.4008 45.11 30 46.2148787 14.474823 12 46.2324913 14.440394 11050 306.49099999999453
EDTY 28 399.288 30.0 28 49.117297 9.794061 10 49.119415 9.773206 11150 278.8150000000023
LFOJ 25 125.5776 45.11 25 47.9915402 1.7757288 07 47.9838619 1.7455278 11130 249.27700000000186
UHHH 05L 74.3712 45.2 05L 48.516391 135.169719 23R 48.5397217 135.2015384 11090 42.09899999999834
UHHH 23R 74.3712 45.2 23R 48.5397217 135.2015384 05L 48.516391 135.169719 11130 222.09900000000198
UHHH 05R 74.3712 60.05 05R 48.5146284 135.1726505 23L 48.541296 135.2090087 11030 42.09200000000055
UHHH 23L 74.3712 60.05 23L 48.541296 135.2090087 05R 48.5146284 135.1726505 11115 222.0920000000042
KBTM 15 1690.7256 45.72 15 45.966928 -112.501203 33 45.942897 -112.493167 11090 166.91500000000087
EGJJ 08 83.2104 46.02 08 49.2069981 -2.2069189 26 49.208933 -2.1836586 11090 82.73500000000058
EGJJ 26 83.2104 46.02 26 49.208933 -2.1836586 08 49.2069981 -2.2069189 11030 262.7350000000006
LRIA 14 124.968 45.0 14 47.1895019 27.6127087 32 47.1710236 27.6291188 10910 148.86499999999796
KNUW 14 13.1064 60.96 14 48.3617036 -122.6625142 32 48.3418785 -122.6484294 11010 154.71600000000035
LFLB 18 236.8296 45.0 18 45.647105 5.8794899 36 45.6289688 5.8809718 10950 176.7320000000036
KHYR 21 370.332 30.48 21 46.0320875 -91.4401507 3 46.0196373 -91.448403 10850 204.70799999999872
CYHU 24R 26.822400000000002 45.72 24R 45.5253744 -73.4068922 06L 45.5107609 -73.4291404 11110 226.8509999999951
ETHN 25 468.17280000000005 30.0 25 49.3933075 9.966158 07 49.3901877 9.9487594 10890 254.6079999999929
KDLH 27 435.25440000000003 45.72 27 46.8413185 -92.1780114 9 46.842469 -92.2202908 10870 272.2960000000021
KCIU 16 243.2304 45.72 16 46.2563878 -84.478107 34 46.2392651 -84.4638495 11030 150.0789999999979
LFBH 27 22.555200000000003 45.0 27 46.1788124 -1.1818042 09 46.1796591 -1.210521 10955 272.44199999999546
LSZA 01 278.892 31.33 01 45.9985301 8.907773 19 46.0105854 8.9136778 10890 18.730999999999767
KSTC 13 313.3344 45.72 13 45.5539517 -94.0693404 31 45.5391538 -94.0489969 11190 136.1010000000024
KSTC 31 313.3344 45.72 31 45.5391538 -94.0489969 13 45.5539517 -94.0693404 11190 316.1009999999951
LFLC 26 330.0984 45.11 26 45.7886028 3.1891873 08 45.7848212 3.1507467 11110 261.9750000000058
LHBP 13R 150.876 45.0 13R 47.4487248 19.2207009 31L 47.4304507 19.250268 11050 132.4389999999985
LHBP 31L 150.876 45.0 31L 47.4304507 19.250268 13R 47.4487248 19.2207009 11150 312.4389999999985
LHBP 13L 150.876 45.0 13L 47.4454256 19.2575439 31R 47.422916 19.2939505 10915 132.47400000000198
LHBP 31R 150.876 45.0 31R 47.422916 19.2939505 13L 47.4454256 19.2575439 10950 312.474000000002
KRRT 31 327.3552 30.48 31 48.9348791 -95.3393797 13 48.9459819 -95.3542228 11010 318.67699999999604
ZBLA 27 659.2824 46.0 27 49.20739 119.8473218 09 49.2047431 119.8090978 11030 263.9210000000021
KGFK 35L 257.55600000000004 45.72 35L 47.9391074 -97.1812597 17R 47.9592596 -97.181243 10910 0.02599999999802094
KGEG 21 726.3384000000001 45.72 21 47.631218 -117.5182563 3 47.6100799 -117.5500801 11110 225.42200000000594
CYSJ 05 107.89920000000001 45.11 05 45.3019721 -65.8951788 23 45.3189126 -65.8807661 10830 30.912000000000262
CYSJ 23 107.89920000000001 45.11 23 45.3189126 -65.8807661 05 45.3019721 -65.8951788 11050 210.91199999999662
LFAQ 26 109.72800000000001 45.0 26 49.9709673 2.7093258 08 49.9693259 2.6786713 10875 265.26900000000023
CYQB 06 74.0664 46.0 06 46.7824278 -71.4063031 24 46.7999827 -71.3810271 10950 44.59100000000035
URMT 07 452.32320000000004 48.0 07 45.1061529 42.0966583 25 45.1119394 42.1286709 11050 75.64600000000064
URMT 25 452.32320000000004 48.0 25 45.1119394 42.1286709 07 45.1061529 42.0966583 11070 255.64599999999336
UKOH 03 44.196000000000005 45.0 03 46.6665341 32.497395 21 46.6854248 32.5151625 11010 32.913000000000466
CYPG 31L 268.5288 45.11 31L 49.8943962 -98.2632744 13R 49.9077475 -98.2845721 10970 314.2350000000006
LSZB 14 509.9304 30.0 14 46.9193252 7.4908128 32 46.9073896 7.5053621 11010 140.2059999999983
CYQT 07 197.8152 45.0 07 48.370131 -89.3337866 25 48.3768142 -89.3053971 10950 70.49299999999857
KPDX 10L 6.096 46.0 10L 45.5965044 -122.600021 28R 45.5834197 -122.5664451 11130 119.12999999999738
KPDX 28R 6.096 46.0 28R 45.5834197 -122.5664451 10L 45.5965044 -122.600021 11130 299.13000000000466
KPDX 10R 6.096 45.0 10R 45.5951448 -122.6214766 28L 45.5805023 -122.5838805 11050 119.11299999999756
KPDX 28L 6.096 45.0 28L 45.5805023 -122.5838805 10R 45.5951448 -122.6214766 11050 299.11299999999756
LRSM 19 126.1872 45.0 19 47.7143687 22.8893666 01 47.692471 22.8818488 11095 193.02099999999336
LIPA 05 125.8824 47.24 05 46.0231736 12.5839287 23 46.0389919 12.6089875 10950 47.733000000000175
UHSS 01 17.9832 45.0 01 46.8701831 142.7170474 19 46.9008099 142.7177922 10950 0.9530000000004293
UHSS 19 17.9832 45.0 19 46.9008099 142.7177922 01 46.8701831 142.7170474 11170 180.95299999999406
LRBC 34 183.7944 45.0 34 46.5110565 26.9144646 16 46.5327734 26.9059331 11070 344.87300000000687
KBFI 14R 6.096 60.96 14R 47.5405227 -122.311356 32L 47.5167307 -122.291242 11090 150.28600000000006
KBFI 32L 6.096 60.96 32L 47.5167307 -122.291242 14R 47.5405227 -122.311356 11090 330.2859999999928
LIML 35 107.59440000000001 60.0 35 45.434306 9.278228 17 45.456214 9.275867 10955 355.67699999999604
LHDC 04R 107.89920000000001 40.0 04R 47.4813822 21.603023 22L 47.4964824 21.6277045 11010 47.85499999999956
URRP 05 85.95360000000001 45.0 05 47.4845117 39.9053909 23 47.5033802 39.9442039 11150 54.297999999998865
URRP 23 85.95360000000001 45.0 23 47.5033802 39.9442039 05 47.4845117 39.9053909 11090 234.29799999999523
CYUL 06L 35.6616 60.96 06L 45.4610524 -73.7649642 24R 45.4832808 -73.7359126 10930 42.56499999999869
CYUL 24R 35.6616 60.96 24R 45.4832808 -73.7359126 06L 45.4610524 -73.7649642 11190 222.56500000000233
CYUL 06R 35.6616 60.96 06R 45.4576549 -73.7414062 24L 45.4770234 -73.7160064 11050 42.60099999999875
CYUL 24L 35.6616 60.96 24L 45.4770234 -73.7160064 06R 45.4576549 -73.7414062 11050 222.6009999999951
KFFM 31 360.27360000000004 30.48 31 46.278702 -96.146012 13 46.289288 -96.162265 11150 313.3099999999977
CYBR 08 408.1272 42.67 08 49.9076091 -99.9664809 26 49.9075087 -99.9388369 11010 90.39500000000044
KMMV 22 49.6824 30.0 22 45.1998353 -123.1305 4 45.1917561 -123.1482053 11090 237.12699999999313
ETAR 08 236.5248 45.0 08 49.432548 7.578826 26 49.436403 7.622551 10895 82.31499999999869
ETAR 26 236.5248 45.0 26 49.436403 7.622551 08 49.432548 7.578826 11050 262.3150000000023
ETAR 09 236.5248 45.0 09 49.4358658 7.5756318 27 49.4375951 7.6171144 11150 86.31999999999971
ETAR 27 236.5248 45.0 27 49.4375951 7.6171144 09 49.4358658 7.5756318 11075 266.320000000007
LOWS 15 430.07280000000003 45.0 15 47.8047999 12.9967036 33 47.7820534 13.0110827 10990 156.99900000000343
KXWA 32 717.1944000000001 45.72 32 48.252183 -103.7429523 14 48.2695432 -103.7593757 10910 327.8209999999963
LHPP 34 197.2056 30.0 34 45.982962 18.2458137 16 45.9954356 18.238419 10835 337.59799999999814
CYYY 06 52.1208 45.72 06 48.6037556 -68.2155367 24 48.6167261 -68.2002951 10970 38.034999999999854
KPAE 16R 184.0992 45.72 16R 47.9213714 -122.2858553 34L 47.8966333 -122.2853118 10930 179.1489999999976
LKCS 27 431.90160000000003 45.0 27 48.9463805 14.444527 09 48.9463609 14.4104055 11050 269.97900000000664
LUKK 08 121.3104 45.0 08 46.9273117 28.9073301 26 46.9282679 28.9545846 11030 88.32099999999991
LUKK 26 121.3104 45.0 26 46.9282679 28.9545846 08 46.9273117 28.9073301 10990 268.3209999999963
KBJI 31 423.9768 45.72 31 47.5051091 -94.9264194 13 47.5184459 -94.9468022 11190 314.09100000000035
KBJI 25 423.9768 45.72 25 47.5115556 -94.9213314 7 47.5072474 -94.9435017 10935 253.95699999999488
LKNA 30 471.5256 45.11 30 49.1593603 16.1371183 12 49.1730504 16.1116342 11135 309.4189999999944
LRTM 07 293.2176 45.0 07 46.4652728 24.3999598 25 46.4701724 24.4250847 10990 74.17199999999866
KYKM 27 334.97520000000003 46.02 27 46.565428 -120.531128 9 46.572556 -120.559533 11010 290.0599999999977
CYWG 36 232.56240000000003 60.96 36 49.8951129 -97.2418656 18 49.9249528 -97.2349442 10990 8.489000000000033
CYWG 13 232.56240000000003 60.96 13 49.91304 -97.2523256 31 49.8951762 -97.2278433 10950 138.58899999999994
CYWG 31 232.56240000000003 60.96 31 49.8951762 -97.2278433 13 49.91304 -97.2523256 11030 318.5890000000072
LFRB 25L 99.06 45.0 25L 48.4523582 -4.3986568 07R 48.4433743 -4.4383682 10990 251.18099999999686
LOWG 34C 341.37600000000003 45.0 34C 46.9777878 15.4432856 16C 47.0042912 15.4359904 11090 349.3680000000022
UKHH 07 153.0096 49.99 07 49.925444 36.2733819 25 49.9282882 36.3080317 11110 82.73600000000079
UKHH 25 153.0096 49.99 25 49.9282882 36.3080317 07 49.925444 36.2733819 11170 262.7360000000044
LHPR 29 127.7112 30.0 29 47.6238902 17.8167451 11 47.6328598 17.7932209 11135 299.5359999999928
KAXN 31 434.34000000000003 30.48 31 45.8610267 -95.3890302 13 45.8716453 -95.402103 11050 319.3990000000049
CYOW 07 113.99520000000001 60.96 07 45.3133022 -75.6712897 25 45.3250742 -75.6451207 10950 57.39500000000044
CYOW 32 113.99520000000001 60.96 32 45.310772 -75.654846 14 45.327033 -75.6862357 11030 306.4189999999944
EDFH 03 502.0056 45.11 03 49.9313824 7.2468509 21 49.960239 7.2753047 10930 32.40799999999945
EDFH 21 502.0056 45.11 21 49.960239 7.2753047 03 49.9313824 7.2468509 11130 212.4079999999958
LFSG 26 330.0984 45.0 26 48.3262293 6.0881586 08 48.3241418 6.0518314 11090 265.0709999999963
CYBG 11 158.496 45.72 11 48.3322473 -71.016712 29 48.3317039 -70.9756534 11015 91.1449999999968
CYBG 29 158.496 45.72 29 48.3317039 -70.9756534 11 48.3322473 -71.016712 11150 271.1450000000041
KHIO 13R 62.1792 46.02 13R 45.5495398 -122.9594344 31L 45.5350456 -122.9442153 11070 143.67599999999948
LIMN 35 177.69840000000002 31.0 35 45.518606 8.6729704 17 45.5435167 8.665148 10815 347.59100000000035
KBIS 13 506.2728 45.72 13 46.7839594 -100.7618032 31 46.766156 -100.7381205 11150 137.69200000000274
KBIS 31 506.2728 45.72 31 46.766156 -100.7381205 13 46.7839594 -100.7618032 11030 317.69199999999546
KABR 31 396.24 29.87 31 45.4418509 -98.4090344 13 45.4552448 -98.4280234 10990 315.16300000000047
LFRG 30 145.9992 45.0 30 49.3600645 0.1699344 12 49.3705259 0.1387175 11155 297.2390000000014
LFPO 06 88.69680000000001 45.1 06 48.7199675 2.3169016 24 48.7354511 2.360678 10850 61.81000000000131
LFPO 24 88.69680000000001 45.1 24 48.7354511 2.360678 06 48.7199675 2.3169016 11090 241.80999999999767
LFPO 07 88.69680000000001 45.1 07 48.7194045 2.3585745 25 48.7274326 2.4020723 10815 74.3869999999988
LFPO 25 88.69680000000001 45.1 25 48.7274326 2.4020723 07 48.7194045 2.3585745 11175 254.38700000000244
LFPO 02 88.69680000000001 45.1 02 48.7175258 2.3766919 20 48.7380217 2.3869656 11030 18.310999999999694
LFST 05 153.6192 45.11 05 48.5311909 7.6160159 23 48.5454597 7.6404734 10855 48.6140000000014
LFST 23 153.6192 45.11 23 48.5454597 7.6404734 05 48.5311909 7.6160159 10955 228.6140000000014
CYBC 10 21.031200000000002 45.72 10 49.1310481 -68.216595 28 49.1339402 -68.1919118 11030 79.85700000000361
KHQM 24 5.486400000000001 46.02 24 46.972401 -123.9266635 6 46.9699825 -123.9464821 10870 259.8099999999977
EDDS 07 387.096 45.0 07 48.6857316 9.200131 25 48.6940159 9.2438095 10950 73.9890000000014
EDDS 25 387.096 45.0 25 48.6940159 9.2438095 07 48.6857316 9.200131 10990 253.9890000000014
LHPA 16 144.78 60.0 16 47.37416 17.4952558 34 47.3538081 17.505931 10855 160.4449999999997
LHPA 34 144.78 60.0 34 47.3538081 17.505931 16 47.37416 17.4952558 11035 340.445000000007
LHSM 16 124.3584 60.0 16 46.6972518 17.1548915 34 46.6754995 17.1631773 10875 165.37900000000081
LFPN 25R 163.6776 30.0 25R 48.7543969 2.1129084 07L 48.7512173 2.098744 11015 251.17999999999302
LFSB 15 267.3096 60.0 15 47.6177038 7.5098621 33 47.5859274 7.5319579 11155 154.86499999999796
LFSB 33 267.3096 60.0 33 47.5859274 7.5319579 15 47.6177038 7.5098621 10935 334.86500000000524
KMWH 32R 361.18800000000005 60.96 32R 47.190407 -119.3098221 14L 47.225637 -119.3264921 10950 342.18700000000536
UAKK 05 538.5816 60.0 05 49.6634113 73.314274 23 49.6803938 73.3568089 10990 58.34400000000096
UAKK 23 538.5816 60.0 23 49.6803938 73.3568089 05 49.6634113 73.314274 11170 238.34399999999732
RJCW 08 7.62 45.72 08 45.4008721 141.7890083 26 45.4079917 141.8152167 11110 68.85699999999997
KINL 13 361.18800000000005 45.72 13 48.5728654 -93.4126792 31 48.5582809 -93.391387 10910 135.9979999999996
KINL 31 361.18800000000005 45.72 31 48.5582809 -93.391387 13 48.5728654 -93.4126792 11195 315.99800000000687
LZZI 06 310.896 29.87 06 49.2312236 18.6064162 24 49.2356545 18.6207276 10815 64.60800000000017
CYYJ 09 19.2024 61.0 09 48.651872 -123.4397104 27 48.6465508 -123.4118241 10870 106.11200000000099
CYYJ 27 19.2024 61.0 27 48.6465508 -123.4118241 09 48.651872 -123.4397104 10995 286.1119999999937
KANE 27 277.9776 30.0 27 45.14465 -93.2007028 9 45.1448196 -93.2200798 11115 270.7170000000042
